Date,S&P500,AAL,ALGT,ALK,DAL,HA,LUV,BCS,CS,DB,GS,MS,WFC,BHC,JNJ,MRK,PFE,RHHBY,UNH,AAPL,AMZN,FB,GOOG,IBM,MSFT
10-04-2018,2656.870117,47.459999,165.800003,59.849998,52.360001,38.400002,54.130001,12.29,16.530001,14.08,256.570007,54.139999,52.619999,15.94,130.25,56.490002,35.950001,28.42,226.789993,43.3125,1436.219971,165.039993,1031.640015,155.389999,92.879997
11-04-2018,2642.189941,45.400002,163.850006,59.060001,51.470001,38.5,53.5,12.26,16.33,14.19,252.940002,52.740002,51.93,16.23,129.630005,56.200001,35.790001,28.440001,221.899994,43.110001,1427.050049,166.320007,1019.969971,155.360001,91.860001
12-04-2018,2663.98999,46.57,165.25,60.27,52.98,39.200001,54.939999,12.45,16.48,14.41,259.589996,53.849998,52.700001,16.629999,130.429993,56.740002,36.32,28.379999,224.240005,43.535,1448.5,163.869995,1032.51001,158.070007,93.580002
13-04-2018,2656.300049,45.869999,151.050003,63.950001,52.919998,39.200001,55.07,12.21,16.370001,14.38,255.919998,52.98,50.889999,17.15,130.619995,57.169998,36.32,28.200001,224.279999,43.682499,1430.790039,164.520004,1029.27002,156.710007,93.080002
16-04-2018,2677.840088,46.400002,146.399994,65.209999,54.299999,39.400002,54.889999,12.33,16.370001,14.33,257.880005,53.400002,50.799999,17.23,131.759995,58.650002,36.529999,28.200001,230.320007,43.955002,1441.5,164.830002,1037.97998,157.889999,94.169998
17-04-2018,2706.389893,45.75,142,64.989998,54.549999,39.099998,54.27,12.19,16.459999,14.38,253.630005,53.240002,50.57,17.23,130.539993,59.27,36.330002,28.1,238.550003,44.560001,1503.829956,168.660004,1074.160034,160.910004,96.07
18-04-2018,2708.639893,47.759998,142.800003,65.970001,55.209999,40.150002,55.82,12.22,16.440001,14.44,254,53.259998,50.389999,17.4,127.720001,58.919998,36.490002,28.02,236.399994,44.459999,1527.839966,166.360001,1072.079956,148.789993,96.440002
19-04-2018,2693.129883,46.880001,143.449997,65.519997,55.07,39.450001,54.799999,12.27,16.59,14.46,254.169998,54.700001,51.540001,17.33,127.550003,58.639999,36.529999,27.870001,235.759995,43.200001,1556.910034,168.100006,1087.699951,147.699997,96.110001
20-04-2018,2670.139893,46.779999,144.300003,65.389999,55.400002,39.25,54.77,12.22,16.559999,14.26,251.960007,54.459999,52.560001,17.18,126.660004,58.830002,36.630001,27.74,235.059998,41.43,1527.48999,166.279999,1072.959961,144.899994,95
23-04-2018,2670.290039,46.68,143.350006,69.110001,54.610001,39.549999,54.98,12.21,16.540001,14.25,246.669998,53.639999,52.610001,17.540001,126.830002,60.25,36.799999,27.879999,234.339996,41.310001,1517.859985,165.839996,1067.449951,145.860001,95.349998
24-04-2018,2634.560059,45.689999,143.600006,65.260002,53.810001,39.25,53.880001,12.1,16.290001,14.78,242.490005,53.07,52.509998,17.469999,126.190002,60.09,37.060001,27.92,234.220001,40.735001,1460.089966,159.690002,1019.97998,145.559998,93.120003
25-04-2018,2639.399902,45.25,143.300003,66.389999,54.650002,41.599998,53.830002,12,16.969999,14.6,239.229996,52.040001,53.110001,17.540001,126.760002,59.630001,36.68,27.83,234.899994,40.912498,1460.170044,159.690002,1021.179993,145.940002,92.309998
26-04-2018,2666.939941,42.369999,157.25,65.900002,53.130001,42.150002,53.299999,11.85,17.16,14.34,240.089996,52.200001,52.439999,17.76,128.009995,59.41,36.849998,27.57,237.029999,41.055,1517.959961,174.160004,1040.040039,146.720001,94.260002
27-04-2018,2669.909912,43.400002,160.600006,66.019997,53.5,42.450001,53.529999,11.7,16.969999,13.89,239.800003,51.860001,52.360001,18.07,128.270004,59.470001,37,27.68,240.179993,40.580002,1572.619995,173.589996,1030.050049,146.479996,95.82
30-04-2018,2648.050049,42.93,160.25,64.93,52.220001,41.200001,52.830002,11.54,16.77,13.66,238.330002,51.619999,51.959999,18.07,126.489998,58.869999,36.610001,27.799999,236.399994,41.314999,1566.130005,172,1017.330017,144.960007,93.519997
01-05-2018,2654.800049,43.360001,162.899994,65.440002,52.740002,41.299999,52.939999,11.41,16.68,13.59,236.669998,51.810001,52.560001,18.309999,126.010002,57.98,35.400002,27.639999,236.850006,42.275002,1582.26001,173.860001,1037.310059,145,95
02-05-2018,2635.669922,42.240002,160.149994,63.389999,52.360001,40.900002,52.209999,11.35,16.610001,13.63,234.050003,51.700001,52.189999,18.01,123.5,57.299999,34.889999,27.879999,233.460007,44.142502,1569.680054,176.070007,1024.380005,142.449997,93.510002
03-05-2018,2629.72998,42.110001,157.600006,62.919998,51.790001,38.25,52.240002,11.24,16.52,13.63,233.410004,51.080002,51.540001,17.76,123.029999,57.529999,34.759998,28.280001,234.149994,44.2225,1572.079956,174.020004,1023.719971,141.990005,94.07
04-05-2018,2663.419922,42.860001,159.949997,62.799999,52.34,37,52.779999,11.36,16.34,13.78,234.940002,51.400002,52.41,18.02,124.190002,57.75,34.84,28.23,235.899994,45.9575,1580.949951,176.610001,1048.209961,143.910004,95.160004
07-05-2018,2672.629883,42.439999,159.600006,61.650002,51.900002,36,52,11.43,16.459999,13.78,237.199997,52.389999,52.66,18.16,123.589996,57.380001,34.93,28.309999,233.779999,46.290001,1600.140015,177.970001,1054.790039,143.220001,96.220001
08-05-2018,2671.919922,43,162.399994,61.630001,52.369999,36.599998,52.330002,11.38,16.52,13.59,237,53.380001,53.189999,19.77,122.610001,56.759998,34.98,28.07,232.029999,46.512501,1592.390015,178.919998,1053.910034,143,95.809998
09-05-2018,2697.790039,41.5,159.100006,60.389999,51.619999,36.299999,51.560001,11.68,16.76,13.78,241.729996,54.139999,53.759998,20.25,123.510002,57.950001,35.169998,28.09,229.210007,46.84,1608,182.660004,1082.76001,142.610001,96.940002
10-05-2018,2723.070068,42.040001,161.100006,60.560001,52.060001,36.849998,51.939999,11.76,16.790001,13.88,243.440002,55.040001,54.650002,20.01,125.349998,58.060001,35.040001,27.629999,233.710007,47.509998,1609.079956,185.529999,1097.569946,144.240005,97.910004
11-05-2018,2727.719971,42.599998,162.600006,60.529999,52.900002,37.25,52.459999,11.77,16.99,13.86,242.919998,55.200001,54.450001,20.85,127.239998,59.689999,35.5,27.719999,238.279999,47.147499,1602.910034,186.990005,1098.26001,144.139999,97.699997
14-05-2018,2730.129883,42.459999,159.699997,60.049999,52.09,37.200001,52.200001,11.69,16.879999,13.65,243.910004,55.220001,54.48,20.809999,126.059998,59.68,35.860001,28.059999,242.899994,47.037498,1601.540039,186.639999,1100.199951,144.300003,98.029999
15-05-2018,2711.449951,43.189999,158.199997,58.75,52.369999,37.150002,51.700001,11.57,16.84,13.29,241.559998,54.849998,54.75,21.559999,125.129997,59.200001,35.689999,28.200001,239.5,46.610001,1576.119995,184.320007,1079.22998,143.740005,97.32
16-05-2018,2722.459961,44.060001,161,59.099998,53.48,38.450001,53.009998,11.47,16.73,13,240.960007,54.970001,55.040001,22.08,125.349998,59.75,35.68,28.32,241.720001,47.044998,1587.280029,183.199997,1081.77002,144.630005,97.150002
17-05-2018,2720.129883,43.630001,160.75,58.599998,53.099998,38.599998,52.470001,11.46,16.73,12.99,239.100006,54.869999,54.220001,22.030001,123.849998,59.07,35.709999,27.950001,242.960007,46.747501,1581.76001,183.759995,1078.589966,144.5,96.18
18-05-2018,2712.969971,43.380001,161.600006,58.209999,52.950001,38.849998,52.189999,11.39,16.629999,12.71,237,53.919998,53.700001,22.139999,124.239998,59.139999,35.639999,27.93,244.639999,46.577499,1574.369995,182.679993,1066.359985,144.080002,96.360001
21-05-2018,2733.01001,44.279999,159.100006,57.939999,53.98,39.200001,52.220001,11.41,16.65,12.71,237.699997,54.360001,54.540001,22.07,123.720001,58.57,35.799999,28.440001,247.899994,46.907501,1585.459961,184.490005,1079.579956,145.490005,97.599998
22-05-2018,2724.439941,42.880001,153.949997,58.18,53.52,39,50.849998,11.49,16.92,12.97,238,54.880001,55.259998,22.030001,122.910004,58.450001,35.720001,28.139999,245.179993,46.790001,1581.400024,183.800003,1069.72998,145.089996,97.5
23-05-2018,2733.290039,42.799999,150.5,58.419998,53.400002,38.549999,50.32,11.33,16.6,12.88,237.809998,54.349998,56.18,22.200001,123.449997,59.169998,35.970001,27.540001,244.259995,47.09,1601.859985,186.899994,1079.689941,144.669998,98.660004
24-05-2018,2727.76001,43.560001,151.800003,59.869999,54.400002,38.950001,51.209999,11.18,16.32,12.25,236.100006,54,54.669998,22.219999,122.25,59.130001,35.889999,27.620001,242.729996,47.037498,1603.069946,185.929993,1079.23999,144.070007,98.309998
25-05-2018,2721.330078,44.91,155.850006,61.869999,55.869999,39.700001,52.860001,11.16,16.290001,12.05,235.009995,53.009998,54.900002,22.24,121.470001,59.09,35.68,27.389999,244.949997,47.145,1610.150024,184.919998,1075.660034,143.639999,98.360001
29-05-2018,2689.860107,43.59,153.949997,60.57,54.23,38,51.490002,10.58,15.26,11.3,227.029999,49.959999,52.950001,21.75,119.400002,58.400002,35.700001,27.200001,242.169998,46.974998,1612.869995,185.740005,1060.319946,141.220001,98.010002
30-05-2018,2724.01001,43.299999,154.300003,60.279999,54.310001,37.799999,51.330002,10.74,15.54,11.57,229.160004,50.970001,54.23,22.18,120.970001,59.720001,36.049999,27.139999,244.940002,46.875,1624.890015,187.669998,1067.800049,142.619995,98.949997
31-05-2018,2705.27002,43.540001,151.350006,60.810001,54.049999,37,51.080002,10.68,15.4,11.08,225.880005,50.139999,53.990002,22,119.620003,59.529999,35.93,26.809999,241.509995,46.717499,1629.619995,191.779999,1084.98999,141.309998,98.839996
01-06-2018,2734.620117,44,151.100006,60.860001,54.419998,37.150002,50.959999,10.89,15.62,11.04,228.350006,51.209999,54.689999,22.08,121.260002,60.560001,36.25,27.379999,243.350006,47.560001,1641.540039,193.990005,1119.5,141.949997,100.790001
04-06-2018,2746.870117,44.860001,154.399994,61.82,55.189999,37.950001,51.650002,11.03,15.69,11.21,229.889999,51.549999,54.830002,22,121.949997,62.02,36.450001,27,244.630005,47.9575,1665.27002,193.279999,1139.290039,143.039993,101.669998
05-06-2018,2748.800049,44.18,150.949997,61.240002,54.669998,37.299999,50.900002,10.75,15.33,11.03,228.339996,50.779999,54.5,23.59,121.480003,61.389999,36.439999,26.65,244.429993,48.327499,1696.349976,192.940002,1139.660034,143.699997,102.190002
06-06-2018,2772.350098,44.189999,150.100006,62.009998,54.169998,37.75,50.75,11,15.58,11.35,232.229996,51.91,55.580002,25.41,122.790001,61.93,36.380001,26.610001,248.649994,48.494999,1695.75,191.339996,1136.880005,144.710007,102.489998
07-06-2018,2770.370117,43.84,150,62.169998,53.459999,38.099998,50.639999,10.93,15.53,11.51,233.449997,52.139999,55.630001,24.950001,123.330002,61.990002,36.490002,26.6,248.979996,48.365002,1689.300049,188.179993,1123.859985,145.360001,100.879997
08-06-2018,2779.030029,43.110001,149.449997,62.330002,54.09,38.75,50.48,10.87,15.39,11.25,233.389999,51.91,55.68,25.790001,124.059998,62.580002,36.669998,26.389999,250.679993,47.924999,1683.98999,189.100006,1120.869995,146.139999,101.629997
11-06-2018,2782,44.16,152.300003,62.869999,54.889999,39.599998,50.98,10.94,15.87,11.43,234.089996,51.779999,55.509998,26.459999,122.660004,62.330002,36.299999,26.58,253.779999,47.807499,1689.119995,191.539993,1129.98999,146.580002,101.050003
12-06-2018,2786.850098,43.41,151.649994,62.279999,54.549999,37.849998,50.970001,10.8,15.78,11.41,232.630005,51.32,55.380001,26.6,122.540001,62.439999,36.299999,26.52,253.580002,48.07,1698.75,192.399994,1139.319946,146.869995,101.309998
13-06-2018,2775.629883,42.919998,149.300003,61.639999,54.650002,36.700001,51.349998,10.79,15.69,11.37,233.830002,51.599998,55.16,26.860001,122.629997,62.59,36.220001,26.51,252.869995,47.674999,1704.859985,192.410004,1134.790039,146.350006,100.849998
14-06-2018,2782.48999,43.080002,149.550003,62.5,54.900002,37.150002,51.939999,10.8,15.68,11.22,233.649994,51.310001,54.740002,26.799999,122.410004,61.560001,36.16,26.440001,255.330002,47.700001,1723.859985,196.809998,1152.119995,145.199997,101.419998
15-06-2018,2779.659912,42.77,149.449997,63.040001,55.18,37.950001,52.18,10.58,15.42,11.1,231.919998,51.16,54.98,26.860001,122.610001,62.029999,36.360001,26.639999,255.979996,47.209999,1715.969971,195.850006,1152.26001,145.389999,100.129997
18-06-2018,2773.75,42.439999,149.399994,62.77,54.799999,38.700001,52.369999,10.56,15.22,11.08,231.389999,50.77,55.080002,23.559999,121.32,60.990002,36.16,26.389999,254.869995,47.185001,1723.790039,198.309998,1173.459961,144.479996,100.860001
19-06-2018,2762.590088,41.509998,146.850006,62.470001,53.779999,38.5,51.709999,10.38,15.12,11.17,228.320007,49.919998,55.080002,24.24,122.57,61.029999,36.220001,26.530001,253.020004,46.422501,1734.780029,197.490005,1168.060059,143.899994,100.860001
20-06-2018,2767.320068,42.029999,146.399994,63.200001,53.84,39.299999,52,10.36,15.2,11.08,227.820007,49.889999,54.48,24.639999,122.040001,61.279999,36.459999,27.09,252.809998,46.625,1750.079956,202,1169.839966,142.630005,101.870003
21-06-2018,2749.76001,41.490002,146.149994,64.050003,53.73,38.950001,53.150002,10.24,15.02,10.89,226.979996,49.790001,54.369999,24.719999,121.449997,61.18,36.299999,27.09,251.889999,46.365002,1730.219971,201.5,1157.660034,141.25,101.139999
22-06-2018,2754.879883,41.349998,144.149994,62.91,52.720001,38.400002,51.91,10.37,15.42,11.01,226.020004,48.889999,53.939999,24.27,122.839996,61.470001,36.509998,27.77,254.369995,46.23,1715.670044,201.740005,1155.47998,141.279999,100.410004
25-06-2018,2717.070068,39.68,141.850006,61.740002,51.310001,37.349998,51.279999,10.24,15,10.89,221.539993,47.93,53.959999,23.059999,122.589996,61.080002,36.380001,27.43,250.710007,45.5425,1663.150024,196.350006,1124.810059,138.789993,98.389999
26-06-2018,2723.060059,39.09,139.350006,60.630001,51.07,36.849998,51.169998,10.22,14.97,10.78,221.580002,47.790001,53.43,23.309999,122.349998,60.720001,36.380001,27.469999,249.770004,46.107498,1691.089966,199,1118.459961,139.080002,99.080002
27-06-2018,2699.629883,38.259998,137.5,60.009998,49.889999,36.150002,50.369999,9.95,14.73,10.38,220.179993,47.189999,53.279999,22.809999,121.610001,59.880001,36.209999,27.34,248.169998,46.040001,1660.51001,195.839996,1103.97998,137.479996,97.540001
28-06-2018,2716.310059,38.200001,138.850006,60.330002,49.799999,36.049999,50.700001,10.1,14.84,10.47,223.419998,48.290001,53.630001,23.370001,122,60.299999,36.360001,27.25,244.899994,46.375,1701.449951,196.229996,1114.219971,140.039993,98.629997
29-06-2018,2718.370117,37.959999,138.949997,60.389999,49.540001,35.950001,50.880001,10.03,14.88,10.62,220.570007,47.400002,55.439999,23.24,121.339996,60.700001,36.279999,27.629999,245.339996,46.2775,1699.800049,194.320007,1115.650024,139.699997,98.610001
02-07-2018,2726.709961,38.360001,140.449997,61.18,49.919998,36.099998,51.540001,9.95,14.85,10.64,223.259995,47.720001,56.32,22.93,121.580002,60.459999,36.330002,27.59,247.479996,46.794998,1713.780029,197.360001,1127.459961,139.860001,100.010002
03-07-2018,2713.219971,37.75,139.449997,61.669998,48.779999,36.049999,51.52,9.9,14.87,10.7,220.380005,47.02,55.560001,23,122.709999,60.709999,36.349998,27.809999,246.979996,45.98,1693.959961,192.729996,1102.890015,139.570007,99.050003
05-07-2018,2736.610107,37.990002,142.149994,62.139999,49.259998,36.349998,51.860001,10.04,15,11.13,220.740005,46.700001,55.240002,22.93,125,61.639999,36.869999,28.120001,250.5,46.349998,1699.72998,198.449997,1124.27002,141.429993,99.760002
06-07-2018,2759.820068,38.09,144.050003,62.34,49.580002,36.349998,52.740002,10.05,15.03,11.46,221.789993,47.09,55.889999,22.959999,125.75,62.200001,37.110001,28.32,250.759995,46.9925,1710.630005,203.229996,1140.170044,142.479996,101.160004
09-07-2018,2784.169922,39.310001,140.800003,63.490002,50.509998,37.099998,53.259998,10.17,15.35,11.54,227.990005,48.41,56.77,23.549999,126.050003,62.02,37.16,28.190001,253.669998,47.645,1739.02002,204.740005,1154.050049,144.389999,101.849998
10-07-2018,2793.840088,39.119999,142.850006,62.889999,50.599998,36.849998,53,10.07,15.21,11.43,226.850006,48.099998,56.619999,23.799999,127.379997,62.299999,37.43,28.27,255.539993,47.587502,1743.069946,203.539993,1152.839966,144.710007,102.120003
11-07-2018,2774.02002,35.959999,139.100006,60.189999,49.84,36.099998,52.529999,10.04,14.85,11.15,225.660004,47.75,56.07,23.76,126.239998,61.900002,37.209999,28.040001,254.589996,46.970001,1755,202.539993,1153.900024,144.940002,101.980003
12-07-2018,2798.290039,36.330002,139.050003,60.860001,50.73,36.400002,52.77,10.17,14.81,11.2,227.220001,48.02,56.029999,24.23,127.760002,62.66,37.52,28.719999,256.049988,47.7575,1796.619995,206.919998,1183.47998,146.449997,104.190002
13-07-2018,2801.310059,37.119999,143.199997,61.43,50.77,36.75,53.09,10.15,14.81,11.24,226.410004,48.080002,55.360001,23.4,125.93,62.889999,37.529999,29.049999,258.700012,47.8325,1813.030029,207.320007,1188.819946,145.899994,105.43
16-07-2018,2798.429932,37.279999,138.75,61.41,50.669998,36.200001,53.080002,10.34,15.24,12.14,231.440002,48.900002,56.990002,23.049999,124.690002,62.59,37.380001,29.09,256.980011,47.727501,1822.48999,207.229996,1183.859985,145.460007,104.910004
17-07-2018,2809.550049,37.380001,139,61.799999,51.139999,36.5,53.220001,10.08,15.14,11.87,231.020004,49.18,56.560001,23.1,129.110001,62.529999,37.650002,29.059999,250.289993,47.862499,1843.930054,209.990005,1198.800049,143.490005,105.949997
18-07-2018,2815.620117,38.369999,143.050003,63.189999,52.799999,37.830002,53.900002,10.04,15.27,12.08,231.240005,50.560001,56.57,23.030001,127.800003,62.939999,37.66,29.24,255.419998,47.599998,1842.920044,209.360001,1195.880005,144.520004,105.120003
19-07-2018,2804.48999,38.130001,143.800003,63.790001,53,37.75,53.779999,9.84,15.19,12.02,229.630005,49.849998,56.330002,22.67,125.940002,62.509998,37.360001,28.91,252.929993,47.970001,1812.969971,208.089996,1186.959961,149.240005,104.400002
20-07-2018,2801.830078,37.880001,144.199997,60.630001,51.990002,37.5,53.43,9.96,15.25,12.03,231.690002,50.27,56.41,22.59,125.849998,62.52,37.330002,29.469999,252.699997,47.860001,1813.699951,209.940002,1184.910034,146.350006,106.269997
23-07-2018,2806.97998,38.040001,144.75,61.540001,52.240002,37.900002,53.560001,10,15.43,12.18,233.759995,50.740002,58,22.67,126.629997,62.689999,37.209999,29.389999,252.740005,47.9025,1802,210.910004,1205.5,145.699997,107.970001
24-07-2018,2820.399902,37.450001,139.600006,59.009998,51.68,36.349998,51.91,10.14,15.68,12.28,235.880005,50.98,58.349998,22.620001,129.360001,63.419998,37.700001,29.450001,253.759995,48.25,1829.23999,214.669998,1248.079956,146.380005,107.660004
25-07-2018,2846.070068,38.189999,139.300003,59.110001,51.66,39.849998,52.290001,10.14,15.69,12.18,236.690002,51.040001,58.23,22.790001,128.619995,64.489998,37.990002,30.280001,254.860001,48.705002,1863.609985,217.5,1263.699951,146.619995,110.830002
26-07-2018,2837.439941,40.02,118.050003,64.760002,53.98,40.549999,56.700001,10.06,15.58,12.2,237.110001,50.990002,58.310001,22.5,130.279999,64.010002,38.16,30.34,257,48.552502,1808,176.259995,1268.329956,146.710007,109.620003
27-07-2018,2818.820068,39.689999,124.849998,63.650002,54.459999,39.299999,58.380001,10.17,15.69,12.42,237.639999,51.049999,58.630001,22.51,131.550003,63.490002,38.41,30.6,255.949997,47.744999,1817.27002,174.889999,1238.5,145.149994,107.68
30-07-2018,2802.600098,38.970001,124.550003,62.380001,53.790001,39.799999,57.900002,10.3,15.84,12.79,238.949997,50.900002,58.490002,21.709999,132.169998,64.809998,38.59,30.66,253.839996,47.477501,1779.219971,171.059998,1219.73999,145.490005,105.370003
31-07-2018,2816.290039,39.540001,123.599998,62.830002,54.419998,40.099998,58.16,10.34,16.059999,13.06,237.429993,50.560001,57.290001,21.74,132.520004,65.870003,39.93,30.67,253.220001,47.572498,1777.439941,172.580002,1217.26001,144.929993,106.080002
01-08-2018,2813.360107,38.139999,121.949997,61.080002,53.59,39,56.52,10.24,16.02,12.95,236.039993,50.18,57.650002,21.870001,132.639999,65.489998,40.27,30.57,253.369995,50.375,1797.170044,171.649994,1220.01001,143.5,106.279999
02-08-2018,2827.219971,37.93,121.400002,61.599998,53.91,39.799999,56.689999,9.98,15.9,12.54,233.990005,49.810001,58.290001,22.370001,131.25,65.220001,39.650002,31.059999,256.079987,51.8475,1834.329956,176.369995,1226.150024,142.960007,107.57
03-08-2018,2840.350098,38.419998,125.099998,62.799999,54.259998,41.150002,57.41,10.05,15.79,12.5,234.089996,49.91,58.830002,22.799999,131.949997,65.93,40.540001,30.91,257.220001,51.997501,1823.290039,177.779999,1223.709961,147.699997,108.040001
06-08-2018,2850.399902,38.41,126.75,63.119999,54.419998,41.200001,57.790001,9.94,15.6,12.52,235.929993,49.990002,58.889999,22.5,132.020004,66.220001,41.040001,30.610001,256.76001,52.267502,1847.75,185.690002,1224.77002,146.029999,108.129997
07-08-2018,2858.449951,38.259998,128.25,63.860001,54.700001,40.700001,58.09,9.95,15.77,12.62,237.830002,50.130001,58.82,23.52,131.460007,66.580002,40.84,30.77,257.649994,51.7775,1862.47998,183.809998,1242.219971,147.009995,108.879997
08-08-2018,2857.699951,38.380001,128.949997,64.150002,55.23,41.299999,58.82,10.09,15.79,12.52,236.369995,50.119999,59.189999,23.709999,131.169998,66.690002,41.41,30.450001,258.809998,51.8125,1886.52002,185.179993,1245.609985,146.889999,109.489998
09-08-2018,2853.580078,37.919998,130.350006,63.75,55.34,41.950001,58.990002,9.97,15.67,12.4,233.779999,49.439999,58.439999,23.17,131.199997,66,41,30.299999,261.589996,52.220001,1898.52002,183.089996,1249.099976,144.770004,109.669998
10-08-2018,2833.280029,37.259998,130.800003,63.23,54.709999,42,58.990002,9.71,15.27,11.82,229.610001,48.389999,58.049999,21.85,130.75,66.07,40.93,30.030001,260.359985,51.8825,1886.300049,180.259995,1237.609985,144.479996,109
13-08-2018,2821.929932,36.790001,132.25,61.889999,54.220001,41.900002,58.84,9.55,15,11.45,226.860001,47.349998,57.610001,21.379999,130.220001,66.720001,40.810001,29.9,260.910004,52.217499,1896.199951,180.050003,1235.01001,142.710007,108.209999
14-08-2018,2839.959961,37.09,134.800003,62.75,54.759998,42.150002,59.09,9.58,15.09,11.49,229.559998,47.860001,58.07,21.52,129.5,66.459999,40.709999,30.209999,263.480011,52.4375,1919.650024,181.110001,1242.099976,143.360001,109.559998
15-08-2018,2818.370117,37.439999,136,63.740002,55.23,42.700001,60.330002,9.34,14.87,11.19,229.25,47.450001,57.990002,20.889999,130.429993,67.370003,41.16,29.940001,260.609985,52.560001,1882.619995,179.529999,1214.380005,143.910004,107.660004
16-08-2018,2840.689941,38.16,135.699997,64.309998,55.450001,42.5,59.52,9.44,14.83,11.21,233,48.299999,58.66,21.690001,132.479996,68.849998,41.419998,29.950001,263.100006,53.330002,1886.52002,174.699997,1206.48999,145.339996,107.639999
17-08-2018,2850.129883,37.790001,135.699997,65,55.650002,42.75,59.68,9.54,14.81,11.2,233.380005,48.369999,58.860001,21.889999,134.470001,69.059998,42.09,30.120001,262.329987,54.395,1882.219971,173.800003,1200.959961,146.059998,107.580002
20-08-2018,2857.050049,39.990002,136.75,66.839996,57.419998,43.950001,61.630001,9.58,14.86,11.22,235.779999,48.290001,59.029999,22.32,136.880005,70.169998,42.330002,30.540001,262.399994,53.865002,1876.709961,172.5,1207.77002,146.509995,106.870003
21-08-2018,2862.959961,40.330002,136.600006,66.589996,57.599998,43.700001,61,9.68,15.06,11.54,238.649994,48.540001,58.959999,22.370001,135.350006,69.169998,42.16,30.860001,261.690002,53.759998,1883.420044,172.619995,1201.619995,145.970001,105.980003
22-08-2018,2861.820068,39.189999,135.050003,64.900002,56.91,41.950001,60.610001,9.73,14.95,11.61,239.339996,48.599998,59.169998,23.299999,134.610001,69.040001,42.07,30.66,260.73999,53.762501,1904.900024,173.639999,1207.329956,145.240005,107.059998
23-08-2018,2856.97998,38.830002,136.199997,64.699997,56.939999,41.200001,61.009998,9.56,14.88,11.3,236.339996,48.130001,58.619999,23.24,135.110001,68.970001,42.200001,30.52,261.420013,53.872501,1902.900024,172.899994,1205.380005,145.369995,107.559998
24-08-2018,2874.689941,38.82,135.399994,64.830002,57.18,41.400002,60.990002,9.58,14.95,11.39,235.110001,48.139999,58.689999,22.93,135.949997,69.040001,42.400002,30.58,264.279999,54.040001,1905.390015,174.649994,1220.650024,146.039993,108.400002
27-08-2018,2896.73999,39.52,136.449997,65.68,57.75,41.799999,60.91,9.75,15.17,11.73,242.600006,49.889999,59.099998,23.33,134.919998,68.989998,41.580002,30.860001,267.079987,54.485001,1927.680054,177.460007,1241.819946,146.690002,109.599998
28-08-2018,2897.52002,40.689999,136.649994,66.910004,58.790001,42.25,61.330002,9.62,15.17,11.55,242.369995,50,59.07,23.459999,134.320007,68.629997,41.5,30.93,268.51001,54.924999,1932.819946,176.259995,1231.150024,146.589996,110.260002
29-08-2018,2914.040039,40.5,134.850006,67.370003,58.52,42.099998,61.220001,9.63,15.25,11.66,241.399994,49.950001,58.959999,23.389999,134.860001,68.809998,41.5,31.190001,269,55.744999,1998.099976,175.899994,1249.300049,147.539993,112.019997
30-08-2018,2901.129883,40.400002,135.149994,67.190002,58.439999,41.349998,60.82,9.45,15.05,11.42,239.399994,49.299999,58.459999,23.6,134.949997,68.540001,41.5,31.129999,268.390015,56.2575,2002.380005,177.639999,1239.119995,145.929993,111.949997
31-08-2018,2901.52002,40.48,136.25,67.489998,58.48,41.5,61.299999,9.36,14.95,11.26,237.809998,48.830002,58.48,23.110001,134.690002,68.589996,41.52,30.959999,268.459991,56.907501,2012.709961,175.729996,1218.189941,146.479996,112.330002
04-09-2018,2896.719971,40.77,134.949997,67.870003,58.880001,41.400002,61.990002,9.49,15.11,11.42,237.660004,48.709999,58.799999,21.809999,133.720001,67.949997,41.369999,30.9,268.51001,57.09,2039.51001,171.160004,1197,145.679993,111.709999
05-09-2018,2888.600098,39.669998,133.800003,68.379997,57.209999,41.150002,61.400002,9.4,15.09,11.47,237.559998,48.720001,58.950001,21.34,135.860001,68.620003,41.849998,30.5,267.640015,56.717499,1994.819946,167.179993,1186.47998,146.660004,108.489998
06-09-2018,2878.050049,38.48,133.100006,67.040001,56.439999,39.450001,61.029999,9.31,15.02,11.38,234.520004,47.93,57.93,20.85,136.869995,69.379997,41.779999,30.469999,269.649994,55.775002,1958.310059,162.529999,1171.439941,146.389999,108.739998
07-09-2018,2871.679932,38.43,132.550003,66.879997,56.860001,39.099998,61.900002,9.21,14.85,11.13,233.910004,48.220001,57.400002,20.639999,137.320007,69.669998,42.200001,30.67,268.279999,55.325001,1952.069946,163.039993,1164.829956,145.449997,108.209999
10-09-2018,2877.129883,39.43,132.550003,68.150002,57.560001,39.299999,62.509998,9.37,14.84,11.11,231.910004,47.939999,57.459999,20.67,137.210007,69.559998,42.060001,30.690001,259.730011,54.5825,1939.01001,164.179993,1164.640015,145.649994,109.379997
11-09-2018,2887.889893,40.18,126.699997,68.970001,58.27,38.700001,62.98,9.27,14.93,11.24,230.210007,47.860001,57.380001,20.67,138.509995,69.080002,42.310001,30.5,261.040009,55.962502,1987.150024,165.940002,1177.359985,146.490005,111.239998
12-09-2018,2888.919922,39.259998,124.300003,67.760002,57.389999,38.299999,61.369999,9.17,14.78,11.24,228.149994,47.48,55.939999,23.540001,139.360001,69.860001,42.41,30.84,262.670013,55.267502,1990,162,1162.819946,146.570007,111.709999
